a10,g7_1,a12,insumo_num,Marca_1,Marca_2,Marca_3,Marca_4,Marca_5,Tipo_Fertilizacion_1,Tipo_Fertilizacion_2,Tipo_Fertilizacion_3,Tipo_Fertilizacion_4,Tipo_Fertilizacion_5,Tipo_Nivel_2_1,Tipo_Nivel_2_2,Tipo_Nivel_2_3,Tipo_Nivel_2_4,Tipo_Nivel_2_5,_merge,a11,a12a,a13,ax_2,f4_1,f5_1,g10_1,g10_2,g10_3,g10_4,g10_5,g12_1_1,g12_1_2,g12_1_3,g12_1_4,g12_1_5,g12_c_1,g12_c_2,g12_c_3,g12_c_4,g12_c_5,g12_u_1,g12_u_2,g12_u_3,g12_u_4,g12_u_5,g12_ua_1,g12_ua_2,g12_ua_3,g12_ua_4,g12_ua_5,g9_1,g9_2,g9_3,g9_4,g9_5,id_lote_g6,row,g10_c,K2O,Ntotal,Namoniacal,Nnitrico,Nureico,P2O5,cantidad_litros_ha,cantidad_kilos_ha,Tipo_Nivel_0,Tipo_Nivel_1
GV5012,1,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319023,LA RIVERA,Fedearroz 67,1.5,triple 18,sulfato de amonio,,,,50.0,50.0,,,,4.0,4.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,200.0,Fertilizante edafico,Fertilizante quimico
GV5012,1,GUAMO,2,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319023,LA RIVERA,Fedearroz 67,1.5,triple 18,sulfato de amonio,,,,50.0,50.0,,,,4.0,4.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,1,Sulfato de Amonio,,,,,,,,200.0,,
GV5012,2,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319023,LA RIVERA,Fedearroz 67,1.5,triple 18,sulfatode amonio,,,,50.0,50.0,,,,4.0,4.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,2,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,200.0,Fertilizante edafico,Fertilizante quimico
GV5012,2,GUAMO,2,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319023,LA RIVERA,Fedearroz 67,1.5,triple 18,sulfatode amonio,,,,50.0,50.0,,,,4.0,4.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,2,Sulfato de Amonio,,,,,,,,200.0,,
GV5012,3,GUAMO,1,,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,Matched (3),Tolima,,73319023,LA RIVERA,Fedearroz 67,1.5,sulfato de amonio,triple 18,,,,50.0,50.0,,,,1.0,4.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,3,Sulfato de Amonio,,,,,,,,50.0,,
GV5012,3,GUAMO,2,,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,Matched (3),Tolima,,73319023,LA RIVERA,Fedearroz 67,1.5,sulfato de amonio,triple 18,,,,50.0,50.0,,,,1.0,4.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,3,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,200.0,Fertilizante edafico,Fertilizante quimico
GV5012,4,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319023,LA RIVERA,Fedearroz 67,1.5,triple 18,sulfato de amonio,,,,50.0,50.0,,,,2.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,100.0,Fertilizante edafico,Fertilizante quimico
GV5012,4,GUAMO,2,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319023,LA RIVERA,Fedearroz 67,1.5,triple 18,sulfato de amonio,,,,50.0,50.0,,,,2.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,Sulfato de Amonio,,,,,,,,100.0,,
GV5013,1,ESPINAL,1,NUTRIMON,NUTRIMON,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,,Matched (3),Tolima,,73268005,el lucero,Fedearroz 67,13.0,triple 18,urea,sulfato de amonio,,,50.0,50.0,50.0,,,3.0,5.0,3.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,150.0,Fertilizante edafico,Fertilizante quimico
GV5013,1,ESPINAL,2,NUTRIMON,NUTRIMON,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,,Matched (3),Tolima,,73268005,el lucero,Fedearroz 67,13.0,triple 18,urea,sulfato de amonio,,,50.0,50.0,50.0,,,3.0,5.0,3.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,1,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,250.0,Fertilizante edafico,Fertilizante quimico
GV5013,1,ESPINAL,3,NUTRIMON,NUTRIMON,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,,Matched (3),Tolima,,73268005,el lucero,Fedearroz 67,13.0,triple 18,urea,sulfato de amonio,,,50.0,50.0,50.0,,,3.0,5.0,3.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,1,Sulfato de Amonio,,,,,,,,150.0,,
GV5013,2,ESPINAL,1,NUTRIMON,,YARA,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73268005,el lucero,Fedearroz 67,13.0,triple 18,sulfaton de amonio,elementos mayores,,,50.0,50.0,50.0,,,4.0,2.0,2.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,2,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,200.0,Fertilizante edafico,Fertilizante quimico
GV5013,2,ESPINAL,2,NUTRIMON,,YARA,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73268005,el lucero,Fedearroz 67,13.0,triple 18,sulfaton de amonio,elementos mayores,,,50.0,50.0,50.0,,,4.0,2.0,2.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,2,Sulfato de Amonio,,,,,,,,100.0,,
GV5013,2,ESPINAL,3,NUTRIMON,,YARA,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73268005,el lucero,Fedearroz 67,13.0,triple 18,sulfaton de amonio,elementos mayores,,,50.0,50.0,50.0,,,4.0,2.0,2.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,2,YaraMila Hydran,19.0,19.0,9.8,9.2,0.0,4.0,,100.0,Fertilizante edafico,Fertilizante quimico
GV5013,3,ESPINAL,1,NUTRIMON,,ARROCERO,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73268005,el lucero,Fedearroz 67,13.0,tripre 18,sulfato de amonio,elementos menores,,,50.0,50.0,50.0,,,4.0,3.846153846153846,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,3,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,200.0,Fertilizante edafico,Fertilizante quimico
GV5013,3,ESPINAL,2,NUTRIMON,,ARROCERO,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73268005,el lucero,Fedearroz 67,13.0,tripre 18,sulfato de amonio,elementos menores,,,50.0,50.0,50.0,,,4.0,3.846153846153846,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,3,Sulfato de Amonio,,,,,,,,192.30769,,
GV5013,3,ESPINAL,3,NUTRIMON,,ARROCERO,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73268005,el lucero,Fedearroz 67,13.0,tripre 18,sulfato de amonio,elementos menores,,,50.0,50.0,50.0,,,4.0,3.846153846153846,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,3,Fertilizante menores,0.0,0.0,0.0,0.0,0.0,3.0,,50.0,Fertilizante edafico,Fertilizante quimico
GV5013,4,ESPINAL,1,FARMAGRO,,,,,Fertilizacion foliar,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268005,el lucero,Fedearroz 67,13.0,nitromix,fase3,,,,50.0,50.0,,,,4.0,4.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,Nitromax,10.0,30.0,0.0,0.0,0.0,10.0,,200.0,Fertilizante foliar,Fertilizante quimico
GV5013,4,ESPINAL,2,FARMAGRO,,,,,Fertilizacion foliar,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268005,el lucero,Fedearroz 67,13.0,nitromix,fase3,,,,50.0,50.0,,,,4.0,4.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,(Nutrimon) Ecofertil fase 3,,,,,,,,200.0,,
GV5013,5,ESPINAL,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268005,el lucero,Fedearroz 67,13.0,urea,,,,,50.0,,,,,2.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,5,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,100.0,Fertilizante edafico,Fertilizante quimico
GV5014,1,ESPINAL,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268011,canape,Fedearroz 67,21.0,triple 18,sulfacit,sumat,,,50.0,50.0,,,,3.0,3.0,20.0,,,Bultos,Bultos,Kilos,,,,,,,,1.0,2.0,3.0,,,1,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,150.0,Fertilizante edafico,Fertilizante quimico
GV5014,1,ESPINAL,2,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268011,canape,Fedearroz 67,21.0,triple 18,sulfacit,sumat,,,50.0,50.0,,,,3.0,3.0,20.0,,,Bultos,Bultos,Kilos,,,,,,,,1.0,2.0,3.0,,,1,1,SULFACID LCN,,,,,,,,150.0,,
GV5014,1,ESPINAL,3,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268011,canape,Fedearroz 67,21.0,triple 18,sulfacit,sumat,,,50.0,50.0,,,,3.0,3.0,20.0,,,Bultos,Bultos,Kilos,,,,,,,,1.0,2.0,3.0,,,1,1,Sulfato de Amonio,,,,,,,,20.0,,
GV5014,2,ESPINAL,1,NUTRIMON,NUTRIMON,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,,Matched (3),Tolima,,73268011,canape,Fedearroz 67,21.0,nitrogeno,triple 18,sulfacit,,,50.0,50.0,50.0,,,1.0,3.0,3.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,2,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,50.0,Fertilizante edafico,Fertilizante quimico
GV5014,2,ESPINAL,2,NUTRIMON,NUTRIMON,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,,Matched (3),Tolima,,73268011,canape,Fedearroz 67,21.0,nitrogeno,triple 18,sulfacit,,,50.0,50.0,50.0,,,1.0,3.0,3.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,2,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,150.0,Fertilizante edafico,Fertilizante quimico
GV5014,2,ESPINAL,3,NUTRIMON,NUTRIMON,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,,Matched (3),Tolima,,73268011,canape,Fedearroz 67,21.0,nitrogeno,triple 18,sulfacit,,,50.0,50.0,50.0,,,1.0,3.0,3.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,2,SULFACID LCN,,,,,,,,150.0,,
GV5014,3,ESPINAL,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268011,canape,Fedearroz 67,21.0,triple 18,sulfacit,corcol,,,50.0,50.0,50.0,,,3.0,3.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,3,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,150.0,Fertilizante edafico,Fertilizante quimico
GV5014,3,ESPINAL,2,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268011,canape,Fedearroz 67,21.0,triple 18,sulfacit,corcol,,,50.0,50.0,50.0,,,3.0,3.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,3,SULFACID LCN,,,,,,,,150.0,,
GV5014,3,ESPINAL,3,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268011,canape,Fedearroz 67,21.0,triple 18,sulfacit,corcol,,,50.0,50.0,50.0,,,3.0,3.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,3,KORN KALI + B,,,,,,,,50.0,,
GV5014,4,ESPINAL,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268011,canape,Fedearroz 67,21.0,triple 18,sulfacit,activa 3,,,50.0,50.0,50.0,,,3.0,3.0,4.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,4,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,150.0,Fertilizante edafico,Fertilizante quimico
GV5014,4,ESPINAL,2,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268011,canape,Fedearroz 67,21.0,triple 18,sulfacit,activa 3,,,50.0,50.0,50.0,,,3.0,3.0,4.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,4,SULFACID LCN,,,,,,,,150.0,,
GV5014,4,ESPINAL,3,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268011,canape,Fedearroz 67,21.0,triple 18,sulfacit,activa 3,,,50.0,50.0,50.0,,,3.0,3.0,4.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,4,Balance Mix - Active 3,,,,,,,,200.0,,
GV5015,1,ESPINAL,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268017,el vergel,Fedearroz 67,6.0,triple 18,,,,,50.0,,,,,4.0,,,,,Bultos,,,,,,,,,,1.0,,,,,3,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,200.0,Fertilizante edafico,Fertilizante quimico
GV5015,2,ESPINAL,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268017,el vergel,Fedearroz 67,6.0,triple 18,kcl,nitrosten,,,50.0,50.0,50.0,,,2.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,3,2,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,100.0,Fertilizante edafico,Fertilizante quimico
GV5015,2,ESPINAL,2,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268017,el vergel,Fedearroz 67,6.0,triple 18,kcl,nitrosten,,,50.0,50.0,50.0,,,2.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,3,2,KCl,,,,,,,,50.0,,
GV5015,2,ESPINAL,3,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268017,el vergel,Fedearroz 67,6.0,triple 18,kcl,nitrosten,,,50.0,50.0,50.0,,,2.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,3,2,NITRO XTEND® 46 N,,,,,,,,50.0,,
GV5015,3,ESPINAL,1,,,,,,,,,,,,,,,,Matched (3),Tolima,,73268017,el vergel,Fedearroz 67,6.0,eta pa 3,,,,,50.0,,,,,3.0,,,,,Bultos,,,,,,,,,,1.0,,,,,3,3,(Nutrimon) Ecofertil fase 3,,,,,,,,150.0,,
GV5015,4,ESPINAL,1,,,,,,,,,,,,,,,,Matched (3),Tolima,,73268017,el vergel,Fedearroz 67,6.0,etapa 3,,,,,50.0,,,,,3.0,,,,,Bultos,,,,,,,,,,1.0,,,,,3,4,(Nutrimon) Ecofertil fase 3,,,,,,,,150.0,,
GV5015,5,ESPINAL,1,YARA,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268017,el vergel,Fedearroz 67,6.0,nitramen,,,,,50.0,,,,,2.0,,,,,Bultos,,,,,,,,,,1.0,,,,,3,5,YaraVera Nitramid,0.0,34.0,0.5,5.8,27.7,0.0,,100.0,Fertilizante edafico,Fertilizante quimico
GV5016,1,GUAMO,1,T-ONE,,,,,Fertilizacion foliar,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319038,parcela 2 el alivio,Fedearroz 67,5.5,fase 1,,,,,50.0,,,,,3.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,1,Fase 1,1.7,4.0,0.0,4.0,0.0,4.5,,150.0,Fertilizante foliar,Fertilizante quimico
GV5016,2,GUAMO,1,MONOMEROS,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319038,parcela 2 el alivio,Fedearroz 67,5.5,fase 2,,,,,50.0,,,,,1.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,2,Ecofertil 10-20-30,30.0,10.0,4.0,0.0,6.0,20.0,,50.0,Fertilizante edafico,Fertilizante quimico
GV5016,3,GUAMO,1,MONOMEROS,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319038,parcela 2 el alivio,Fedearroz 67,5.5,fase 2,,,,,50.0,,,,,3.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,3,Ecofertil 10-20-30,30.0,10.0,4.0,0.0,6.0,20.0,,150.0,Fertilizante edafico,Fertilizante quimico
GV5016,4,GUAMO,1,,,,,,,,,,,,,,,,Matched (3),Tolima,,73319038,parcela 2 el alivio,Fedearroz 67,5.5,fase 3,,,,,50.0,,,,,3.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,4,(Nutrimon) Ecofertil fase 3,,,,,,,,150.0,,
GV5016,5,GUAMO,1,,AGRO ACTIVO,,,,,Fertilizacion foliar,,,,,Fertilizante quimico,,,,Matched (3),Tolima,,73319038,parcela 2 el alivio,Fedearroz 67,5.5,fase 3,foliar activate,,,,50.0,50.0,,,,3.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,5,(Nutrimon) Ecofertil fase 3,,,,,,,,150.0,,
GV5016,5,GUAMO,2,,AGRO ACTIVO,,,,,Fertilizacion foliar,,,,,Fertilizante quimico,,,,Matched (3),Tolima,,73319038,parcela 2 el alivio,Fedearroz 67,5.5,fase 3,foliar activate,,,,50.0,50.0,,,,3.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,5,Activate,8.8,9.93,0.84,3.85,5.24,10.42,,50.0,Fertilizante foliar,Fertilizante quimico
GV5017,1,GUAMO,1,NUTRIMON,,ARROCERO,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73319040,higueron,Fedearroz ibis,5.0,triple 18,sulfato,elementos menores,,,50.0,50.0,50.0,,,3.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,150.0,Fertilizante edafico,Fertilizante quimico
GV5017,1,GUAMO,2,NUTRIMON,,ARROCERO,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73319040,higueron,Fedearroz ibis,5.0,triple 18,sulfato,elementos menores,,,50.0,50.0,50.0,,,3.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,1,Sulfato de Amonio,,,,,,,,50.0,,
GV5017,1,GUAMO,3,NUTRIMON,,ARROCERO,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73319040,higueron,Fedearroz ibis,5.0,triple 18,sulfato,elementos menores,,,50.0,50.0,50.0,,,3.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,1,Fertilizante menores,0.0,0.0,0.0,0.0,0.0,3.0,,50.0,Fertilizante edafico,Fertilizante quimico
GV5017,2,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319040,higueron,Fedearroz ibis,5.0,triple 18,sulfato de amonio,,,,50.0,50.0,,,,2.0,3.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,2,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,100.0,Fertilizante edafico,Fertilizante quimico
GV5017,2,GUAMO,2,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319040,higueron,Fedearroz ibis,5.0,triple 18,sulfato de amonio,,,,50.0,50.0,,,,2.0,3.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,2,Sulfato de Amonio,,,,,,,,150.0,,
GV5017,3,GUAMO,1,,,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,Matched (3),Tolima,,73319040,higueron,Fedearroz ibis,5.0,fase 3,sulfato,urea,,,50.0,50.0,50.0,,,3.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,3,(Nutrimon) Ecofertil fase 3,,,,,,,,150.0,,
GV5017,3,GUAMO,2,,,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,Matched (3),Tolima,,73319040,higueron,Fedearroz ibis,5.0,fase 3,sulfato,urea,,,50.0,50.0,50.0,,,3.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,3,Sulfato de Amonio,,,,,,,,50.0,,
GV5017,3,GUAMO,3,,,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,Matched (3),Tolima,,73319040,higueron,Fedearroz ibis,5.0,fase 3,sulfato,urea,,,50.0,50.0,50.0,,,3.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,3,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,50.0,Fertilizante edafico,Fertilizante quimico
GV5017,4,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319040,higueron,Fedearroz ibis,5.0,urea,kcl,,,,50.0,50.0,,,,1.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,50.0,Fertilizante edafico,Fertilizante quimico
GV5017,4,GUAMO,2,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319040,higueron,Fedearroz ibis,5.0,urea,kcl,,,,50.0,50.0,,,,1.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,KCl,,,,,,,,100.0,,
GV5018,1,GUAMO,1,,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,Matched (3),Tolima,,73319028,las nieves,Fedearroz 2020,3.0,sam,triple 18,,,,50.0,50.0,,,,1.0,3.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,1,Sulfato de amonio SAM,,,,,,,,50.0,,
GV5018,1,GUAMO,2,,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,Matched (3),Tolima,,73319028,las nieves,Fedearroz 2020,3.0,sam,triple 18,,,,50.0,50.0,,,,1.0,3.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,150.0,Fertilizante edafico,Fertilizante quimico
GV5018,2,GUAMO,1,,,,,,,,,,,,,,,,Matched (3),Tolima,,73319028,las nieves,Fedearroz 2020,3.0,sam,,,,,50.0,,,,,3.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,2,Sulfato de amonio SAM,,,,,,,,150.0,,
GV5018,3,GUAMO,1,,,,,,,,,,,,,,,,Matched (3),Tolima,,73319028,las nieves,Fedearroz 2020,3.0,fase 3,sulfato de amonio,,,,50.0,50.0,,,,3.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,3,(Nutrimon) Ecofertil fase 3,,,,,,,,150.0,,
GV5018,3,GUAMO,2,,,,,,,,,,,,,,,,Matched (3),Tolima,,73319028,las nieves,Fedearroz 2020,3.0,fase 3,sulfato de amonio,,,,50.0,50.0,,,,3.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,3,Sulfato de Amonio,,,,,,,,50.0,,
GV5018,4,GUAMO,1,YARA,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319028,las nieves,Fedearroz 2020,3.0,nitramit,,,,,50.0,,,,,3.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,4,YaraVera Nitramid,0.0,34.0,0.5,5.8,27.7,0.0,,150.0,Fertilizante edafico,Fertilizante quimico
GV5019,1,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319011,zerresuela,Fedearroz ibis,2.0,triple 18,,,,,50.0,,,,,3.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,150.0,Fertilizante edafico,Fertilizante quimico
GV5019,2,GUAMO,1,NUTRIMON,,ARROCERO,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73319011,zerresuela,Fedearroz ibis,2.0,triple 18,sulfato de amonio,elementos menores,,,50.0,50.0,50.0,,,1.0,2.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,2,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,50.0,Fertilizante edafico,Fertilizante quimico
